customer_id,name,state,city,total_orders,lifetime_value,avg_order_value,first_order,last_order,segment
C00262,Jalsa Samra,West Bengal,Nandyal,1,13718.61,13718.61,2024-03-22,2024-03-22,Bronze
C01448,Sai Banik,Madhya Pradesh,Kurnool,1,13522.8,13522.8,2022-07-05,2022-07-05,Bronze
C01792,Krishna Sethi,Telangana,Tinsukia,1,13289.78,13289.78,2023-10-25,2023-10-25,Bronze
C00729,Vanya Mitra,Telangana,Pallavaram,1,13228.12,13228.12,2024-10-20,2024-10-20,Bronze
C00419,Amruta Kar,Gujarat,Motihari,1,12871.2,12871.2,2023-06-15,2023-06-15,Bronze
C01123,Vrinda Salvi,Telangana,Gulbarga,1,12832.67,12832.67,2024-07-14,2024-07-14,Bronze
C01693,Yug Sodhi,Maharashtra,Patiala,1,12631.69,12631.69,2023-12-17,2023-12-17,Bronze
C00219,Krishna Tella,West Bengal,Satna,1,12483.3,12483.3,2024-03-05,2024-03-05,Bronze
C01736,Vihaan Chad,Bihar,Raiganj,2,12126.25,6063.13,2022-04-29,2024-06-11,Bronze
C01358,Naveen Khatri,Madhya Pradesh,Kamarhati,1,12112.73,12112.73,2023-02-24,2023-02-24,Bronze
C00038,Adweta Rajagopalan,Maharashtra,Saharsa,1,11960.08,11960.08,2024-11-13,2024-11-13,Bronze
C01085,Zansi Arya,Madhya Pradesh,Kochi,1,11905.37,11905.37,2024-12-01,2024-12-01,Bronze
C00921,Madhavi Hora,Kerala,Latur,1,11887.35,11887.35,2022-05-27,2022-05-27,Bronze
C00669,Ladli Hegde,Telangana,Chennai,1,11822.45,11822.45,2022-01-20,2022-01-20,Bronze
C01707,Jason Rau,Tamil Nadu,Jalandhar,1,11809.85,11809.85,2023-10-16,2023-10-16,Bronze
C01482,Fitan Saini,Pune,Bhimavaram,1,11573.17,11573.17,2024-11-08,2024-11-08,Bronze
C01720,Yashasvi Gulati,Bihar,Medininagar,1,11402.09,11402.09,2023-08-28,2023-08-28,Bronze
C00871,Harshil Mane,Pune,Gorakhpur,1,11176.27,11176.27,2024-08-13,2024-08-13,Bronze
C00099,Mahika Thakkar,Pune,Mira-Bhayandar,2,11162.6,5581.3,2023-05-31,2023-08-09,Bronze
C01294,Oeshi Wali,Maharashtra,Kakinada,2,11124.54,5562.27,2022-05-12,2024-11-06,Bronze
C01610,Jairaj Sen,Bihar,Anantapur,1,11107.05,11107.05,2024-06-24,2024-06-24,Bronze
C01182,Januja Bora,Delhi,Bhilai,1,10922.26,10922.26,2023-10-17,2023-10-17,Bronze
C00550,Ekantika Padmanabhan,Kerala,Adoni,1,10756.7,10756.7,2024-12-29,2024-12-29,Bronze
C01601,Ekta Randhawa,Maharashtra,Jaipur,1,10369.49,10369.49,2024-05-30,2024-05-30,Bronze
C01699,Bhavini Karpe,Tamil Nadu,Dindigul,2,10340.17,5170.09,2023-11-13,2024-04-22,Bronze
C00354,Jairaj Gour,Kerala,Bellary,1,10308.86,10308.86,2024-11-28,2024-11-28,Bronze
C01418,Chaaya Choudhury,Maharashtra,Gorakhpur,2,10216.18,5108.09,2024-03-30,2024-10-21,Bronze
C00936,Reva Panchal,Madhya Pradesh,Bangalore,1,10200.98,10200.98,2024-07-31,2024-07-31,Bronze
C00779,Quincy Sinha,Pune,Raiganj,1,10169.9,10169.9,2023-03-03,2023-03-03,Bronze
C01885,Unni Andra,Rajasthan,Anantapuram,2,10153.89,5076.94,2023-06-10,2024-06-06,Bronze
C00849,Vasudha Raman,Tamil Nadu,Ajmer,1,10111.29,10111.29,2024-03-29,2024-03-29,Bronze
C00991,Girik Pingle,Telangana,Nashik,1,10049.11,10049.11,2022-08-06,2022-08-06,Bronze
C01658,Krishna Kota,Uttar Pradesh,Vasai-Virar,2,9644.99,4822.49,2022-02-01,2024-04-23,Bronze
C01128,Yashasvi Wable,Delhi,Ballia,1,9627.71,9627.71,2024-11-16,2024-11-16,Bronze
C01443,Siddharth Dada,Gujarat,Begusarai,2,9560.32,4780.16,2022-11-09,2024-04-15,Bronze
C01558,Orinder Agate,Delhi,Noida,1,9539.95,9539.95,2024-05-21,2024-05-21,Bronze
C01715,Ladli Mannan,Kerala,Bilaspur,1,9372.71,9372.71,2022-03-16,2022-03-16,Bronze
C01898,Gautami Sheth,Gujarat,Orai,1,9361.42,9361.42,2024-01-22,2024-01-22,Bronze
C01670,Chaitaly Dasgupta,Maharashtra,Bokaro,1,9323.12,9323.12,2022-08-22,2022-08-22,Bronze
C01082,Urvashi Nayar,Gujarat,Kavali,1,9255.94,9255.94,2024-12-20,2024-12-20,Bronze
C01608,Chaitaly Dube,Karnataka,Raebareli,1,9243.26,9243.26,2022-06-09,2022-06-09,Bronze
C00928,Veer Chada,Maharashtra,Gudivada,1,8976.02,8976.02,2023-04-24,2023-04-24,Bronze
C01322,Rishi Suri,Uttar Pradesh,Jamalpur,1,8927.67,8927.67,2024-02-03,2024-02-03,Bronze
C01317,Kashish Swaminathan,Rajasthan,Guna,1,8877.69,8877.69,2022-01-19,2022-01-19,Bronze
C00666,Baghyawati Wadhwa,Madhya Pradesh,Karawal Nagar,1,8820.53,8820.53,2024-11-26,2024-11-26,Bronze
C01987,Siddharth Deshpande,Rajasthan,Nangloi Jat,1,8619.59,8619.59,2024-06-22,2024-06-22,Bronze
C01286,Oeshi Tara,Kerala,Pune,2,8511.95,4255.98,2022-09-27,2022-11-22,Bronze
C01121,Parth Chhabra,Gujarat,Bettiah,1,7987.26,7987.26,2022-07-24,2022-07-24,Bronze
C00733,Prisha Pant,Madhya Pradesh,Gorakhpur,1,7968.12,7968.12,2023-07-04,2023-07-04,Bronze
C01472,David Chaudhry,Tamil Nadu,Nellore,1,7948.17,7948.17,2024-06-11,2024-06-11,Bronze
C00433,Chanchal Sridhar,Maharashtra,Kurnool,1,7907.91,7907.91,2023-08-03,2023-08-03,Bronze
C00118,Veda Karan,Odisha,Howrah,1,7680.72,7680.72,2023-11-08,2023-11-08,Bronze
C01650,Qushi Kaur,Delhi,Nellore,1,7616.19,7616.19,2022-09-09,2022-09-09,Bronze
C00195,Wridesh Narain,Rajasthan,Bhusawal,1,7316.21,7316.21,2023-03-19,2023-03-19,Bronze
C00873,Yug Sekhon,Madhya Pradesh,Faridabad,1,7227.31,7227.31,2023-01-12,2023-01-12,Bronze
C00603,Kritika Mutti,Gujarat,Karawal Nagar,1,7062.76,7062.76,2023-11-17,2023-11-17,Bronze
C01739,Falguni Parsa,Delhi,Kolkata,1,6992.81,6992.81,2024-10-12,2024-10-12,Bronze
C00200,Ethan Brar,Bihar,Panvel,1,6827.14,6827.14,2022-12-27,2022-12-27,Bronze
C00461,Warinder Mammen,Maharashtra,Kavali,1,6327.43,6327.43,2023-03-23,2023-03-23,Bronze
C01227,Oni Devan,Tamil Nadu,Begusarai,1,6282.45,6282.45,2023-05-02,2023-05-02,Bronze
C01706,Libni Chawla,Telangana,Maheshtala,1,6215.02,6215.02,2024-09-26,2024-09-26,Bronze
C01801,Chandran Pal,Pune,Anantapuram,1,5819.71,5819.71,2023-06-18,2023-06-18,Bronze
C00161,Barkha Lad,Rajasthan,Buxar,1,5691.43,5691.43,2022-10-14,2022-10-14,Bronze
C01344,Hritik Jaggi,Delhi,Deoghar,1,5668.93,5668.93,2022-04-23,2022-04-23,Bronze
C00220,Jasmit Anne,Telangana,Mangalore,1,5387.52,5387.52,2022-03-19,2022-03-19,Bronze
C01531,Jatin Garg,Maharashtra,Kanpur,1,5312.44,5312.44,2022-04-04,2022-04-04,Bronze
C01940,Nilima Hegde,Pune,Deoghar,1,5311.11,5311.11,2023-12-14,2023-12-14,Bronze
C01030,Chandresh Narayanan,Haryana,Bilaspur,1,4722.9,4722.9,2022-08-03,2022-08-03,Bronze
C00901,Jagvi Choudhry,West Bengal,Belgaum,1,4474.53,4474.53,2022-02-08,2022-02-08,Bronze
C00556,Aayush Wali,Tamil Nadu,Gangtok,1,4182.16,4182.16,2024-11-12,2024-11-12,Bronze
C00393,Manbir Nath,Delhi,Sri Ganganagar,1,3811.06,3811.06,2024-07-28,2024-07-28,Bronze
C00582,Odika Sinha,Odisha,Kulti,1,3787.02,3787.02,2024-10-12,2024-10-12,Bronze
C01644,Amara Borde,Delhi,Darbhanga,1,3785.83,3785.83,2024-04-15,2024-04-15,Bronze
C00420,Orinder Oak,Gujarat,Latur,1,3738.3,3738.3,2022-09-25,2022-09-25,Bronze
C01955,Simon Ghose,Pune,Kirari Suleman Nagar,1,3338.59,3338.59,2024-09-26,2024-09-26,Bronze
C01040,Ranveer Sampath,Delhi,Loni,1,3263.11,3263.11,2022-02-04,2022-02-04,Bronze
C01624,Ekaja Bhatt,Delhi,Gandhinagar,2,3133.73,1566.87,2022-05-11,2023-12-30,Bronze
C01678,Wriddhish Dey,Uttar Pradesh,Mahbubnagar,1,3130.78,3130.78,2022-03-04,2022-03-04,Bronze
C01018,Harita Narayanan,Gujarat,Panipat,1,3122.15,3122.15,2022-09-04,2022-09-04,Bronze
C01454,Hamsini Gala,Uttar Pradesh,Naihati,1,3092.45,3092.45,2023-08-20,2023-08-20,Bronze
C01762,Saanvi Pillai,Haryana,Saharanpur,1,2788.67,2788.67,2022-11-27,2022-11-27,Bronze
C01078,Zaid Tripathi,Tamil Nadu,Avadi,1,2587.84,2587.84,2022-05-02,2022-05-02,Bronze
C01184,Meghana Nagar,Gujarat,Hosur,1,2580.86,2580.86,2024-07-13,2024-07-13,Bronze
C00115,Nimrat Kara,Telangana,Bharatpur,1,2562.34,2562.34,2023-02-24,2023-02-24,Bronze
C00704,Owen Badal,Delhi,Chennai,1,2466.86,2466.86,2022-10-05,2022-10-05,Bronze
C01719,Charan Borde,Gujarat,Solapur,1,2394.07,2394.07,2023-10-20,2023-10-20,Bronze
C00479,David Loke,Delhi,Gandhinagar,1,2272.22,2272.22,2024-03-10,2024-03-10,Bronze
C01237,Jairaj Pandit,Maharashtra,Mumbai,1,2113.19,2113.19,2022-06-12,2022-06-12,Bronze
C00988,Chanakya Banerjee,Telangana,Sonipat,1,1958.25,1958.25,2023-05-23,2023-05-23,Bronze
C01640,Bimala Hans,Pune,South Dumdum,1,1853.94,1853.94,2022-09-09,2022-09-09,Bronze
C00642,Odika Randhawa,Odisha,Thrissur,1,1763.96,1763.96,2024-08-01,2024-08-01,Bronze
C01161,Faraj Joshi,Pune,Sagar,1,1441.74,1441.74,2024-04-20,2024-04-20,Bronze
C01627,Ayaan Chandran,Maharashtra,Tirupati,1,1369.91,1369.91,2023-11-29,2023-11-29,Bronze
C01973,Tristan Murty,Bihar,Shimoga,1,1352.64,1352.64,2023-07-24,2023-07-24,Bronze
C00024,Geetika Mittal,Uttar Pradesh,Coimbatore,1,1213.08,1213.08,2023-03-06,2023-03-06,Bronze
C00803,Umang Barad,Madhya Pradesh,Howrah,1,1101.53,1101.53,2022-11-22,2022-11-22,Bronze
C00074,Zarna Cheema,Kerala,Kozhikode,1,1088.67,1088.67,2022-02-21,2022-02-21,Bronze
C00400,Libni Palla,Tamil Nadu,Anand,1,1029.51,1029.51,2022-09-05,2022-09-05,Bronze
C00710,Dominic Babu,West Bengal,Danapur,1,830.2,830.2,2023-12-28,2023-12-28,Bronze
C01437,Ishwar Bakshi,Pune,Chandigarh,1,828.42,828.42,2023-02-13,2023-02-13,Bronze
C00411,Viraj Naidu,Kerala,Nagaon,1,775.98,775.98,2024-04-18,2024-04-18,Bronze
C01279,Xalak Grewal,Delhi,Ambattur,1,699.99,699.99,2024-07-16,2024-07-16,Bronze
C00096,Ranveer Bains,Madhya Pradesh,Jammu,1,552.48,552.48,2022-11-13,2022-11-13,Bronze
C00944,Avni Tailor,Odisha,Tirupati,1,542.17,542.17,2022-07-06,2022-07-06,Bronze
C01223,Yoshita Bansal,Pune,Eluru,1,482.17,482.17,2023-07-22,2023-07-22,Bronze
